user_id,name,city,age_group,account_age_days,kyc_status,registration_date
USR04386,Bhavna Gala,Pune,60+,1384,Full KYC,2022-08-29
USR04387,Parth Iyer,Bangalore,36-45,1338,Non-KYC,2022-10-14
USR04388,Osha Hari,Bangalore,36-45,268,Minimal KYC,2025-09-18
USR04389,Lakshmi Venkataraman,Hyderabad,46-60,1363,Full KYC,2022-09-19
USR04390,Jeremiah Nath,Chennai,36-45,1157,Full KYC,2023-04-13
USR04391,Xavier Venkatesh,Kanpur,18-25,1181,Full KYC,2023-03-20
USR04392,Yamini Kurian,Bangalore,36-45,1334,Full KYC,2022-10-18
USR04393,Shaurya Babu,Pune,46-60,48,Minimal KYC,2026-04-26
USR04394,Maanav Varty,Bangalore,60+,1189,Full KYC,2023-03-12
USR04395,Bachittar Kumer,Indore,26-35,1289,Full KYC,2022-12-02
USR04396,Vedhika Rastogi,Lucknow,60+,1518,Full KYC,2022-04-17
USR04397,Brijesh Radhakrishnan,Pune,26-35,1707,Minimal KYC,2021-10-10
USR04398,Arunima Mani,Bangalore,26-35,731,Non-KYC,2024-06-12
USR04399,Chakradhar Kumer,Bangalore,26-35,1730,Full KYC,2021-09-17
USR04400,Dakshesh Sanghvi,Delhi,18-25,1329,Full KYC,2022-10-23
USR04401,Ekiya Narayan,Chennai,60+,1740,Full KYC,2021-09-07
USR04402,Isaac Venkatesh,Bangalore,46-60,977,Full KYC,2023-10-10
USR04403,Caleb Borah,Pune,36-45,1720,Full KYC,2021-09-27
USR04404,Urvi Shankar,Bangalore,26-35,899,Full KYC,2023-12-27
USR04405,Guneet Prabhu,Jaipur,18-25,969,Minimal KYC,2023-10-18
USR04406,Jairaj Nigam,Surat,36-45,242,Minimal KYC,2025-10-14
USR04407,Tristan Ghose,Chennai,26-35,537,Full KYC,2024-12-23
USR04408,Eshana Grover,Chennai,46-60,234,Minimal KYC,2025-10-22
USR04409,Kamala Mann,Jaipur,26-35,1569,Full KYC,2022-02-25
USR04410,Vamakshi Konda,Jaipur,36-45,106,Minimal KYC,2026-02-27
USR04411,Nitesh Rastogi,Delhi,18-25,439,Full KYC,2025-03-31
USR04412,Nakul Sur,Kolkata,46-60,580,Full KYC,2024-11-10
USR04413,Kalpit Varghese,Kanpur,26-35,1328,Full KYC,2022-10-24
USR04414,Yagnesh Radhakrishnan,Ahmedabad,36-45,910,Full KYC,2023-12-16
USR04415,Harinakshi Dhingra,Bangalore,18-25,1495,Full KYC,2022-05-10
USR04416,Harrison Mohan,Lucknow,60+,607,Full KYC,2024-10-14
USR04417,Ekta Parmer,Jaipur,36-45,1011,Full KYC,2023-09-06
USR04418,Ishita Goswami,Surat,36-45,1766,Minimal KYC,2021-08-12
USR04419,Yashasvi Ghosh,Ahmedabad,36-45,922,Full KYC,2023-12-04
USR04420,Nandini Bhalla,Kanpur,60+,1196,Full KYC,2023-03-05
USR04421,Aditya Agate,Surat,26-35,942,Minimal KYC,2023-11-14
USR04422,Nilima Boase,Kanpur,60+,1499,Full KYC,2022-05-06
USR04423,Samar More,Lucknow,46-60,792,Non-KYC,2024-04-12
USR04424,Finn Master,Chennai,18-25,685,Minimal KYC,2024-07-28
USR04425,Caleb Korpal,Lucknow,46-60,1277,Non-KYC,2022-12-14
USR04426,Harrison Sha,Indore,18-25,1809,Full KYC,2021-06-30
USR04427,Owen Saha,Bangalore,60+,1321,Minimal KYC,2022-10-31
USR04428,Veda Sood,Delhi,36-45,1387,Full KYC,2022-08-26
USR04429,Pranit Amble,Mumbai,46-60,1042,Full KYC,2023-08-06
USR04430,Ishaan Palla,Nagpur,26-35,987,Non-KYC,2023-09-30
USR04431,Ekbal Narang,Ahmedabad,36-45,1360,Full KYC,2022-09-22
USR04432,Wazir Dani,Delhi,36-45,984,Non-KYC,2023-10-03
USR04433,Mugdha Bedi,Mumbai,60+,879,Full KYC,2024-01-16
USR04434,Sai Goswami,Surat,26-35,1563,Minimal KYC,2022-03-03
USR04435,Vaishnavi Vasa,Nagpur,60+,635,Full KYC,2024-09-16
USR04436,Chandresh Parikh,Hyderabad,36-45,859,Full KYC,2024-02-05
USR04437,David Behl,Hyderabad,18-25,1324,Full KYC,2022-10-28
USR04438,Patrick Dutt,Delhi,60+,587,Full KYC,2024-11-03
USR04439,Vasana Bajwa,Bhopal,46-60,971,Full KYC,2023-10-16
USR04440,Maanav Batra,Surat,18-25,1299,Full KYC,2022-11-22
USR04441,Garima Rout,Jaipur,46-60,186,Minimal KYC,2025-12-09
USR04442,Sanya Nagarajan,Hyderabad,46-60,1014,Full KYC,2023-09-03
USR04443,Sanya Sarma,Chennai,60+,1141,Full KYC,2023-04-29
USR04444,Anika Sharma,Nagpur,60+,1119,Full KYC,2023-05-21
USR04445,Lila Dua,Mumbai,36-45,62,Non-KYC,2026-04-12
USR04446,Amruta Rai,Kolkata,26-35,587,Full KYC,2024-11-03
USR04447,Rachita Chad,Lucknow,46-60,854,Full KYC,2024-02-10
USR04448,Sachi Grover,Chennai,46-60,1108,Full KYC,2023-06-01
USR04449,Avi Sekhon,Chennai,18-25,1573,Full KYC,2022-02-21
USR04450,Arjun Atwal,Pune,36-45,1229,Minimal KYC,2023-01-31
USR04451,Ronith Jain,Chennai,36-45,1370,Full KYC,2022-09-12
USR04452,Vedika Subramanian,Ahmedabad,60+,691,Minimal KYC,2024-07-22
USR04453,Logan Bedi,Delhi,26-35,339,Non-KYC,2025-07-09
USR04454,Rachana Banik,Lucknow,46-60,1775,Full KYC,2021-08-03
USR04455,Pahal Chakraborty,Lucknow,46-60,367,Non-KYC,2025-06-11
USR04456,Vasatika Sunder,Kanpur,46-60,78,Minimal KYC,2026-03-27
USR04457,Arin Pandit,Pune,26-35,1374,Full KYC,2022-09-08
USR04458,Dev Kamdar,Kanpur,46-60,824,Full KYC,2024-03-11
USR04459,Jagrati Bhatnagar,Lucknow,46-60,162,Minimal KYC,2026-01-02
USR04460,Eesha Kale,Bangalore,60+,86,Full KYC,2026-03-19
USR04461,Neelima Naik,Nagpur,18-25,300,Full KYC,2025-08-17
USR04462,Gopal Misra,Bangalore,26-35,898,Full KYC,2023-12-28
USR04463,Sneha Kaur,Pune,46-60,1211,Full KYC,2023-02-18
USR04464,Rajeshri Balay,Bhopal,60+,1696,Full KYC,2021-10-21
USR04465,Abeer Barad,Chennai,18-25,70,Full KYC,2026-04-04
USR04466,Anamika Garde,Indore,60+,671,Minimal KYC,2024-08-11
USR04467,Anya Shah,Kanpur,46-60,792,Minimal KYC,2024-04-12
USR04468,Noah Dewan,Delhi,18-25,38,Non-KYC,2026-05-06
USR04469,Isaac Pradhan,Kolkata,36-45,952,Full KYC,2023-11-04
USR04470,Inaya Brar,Kolkata,26-35,1105,Full KYC,2023-06-04
USR04471,Naksh Modi,Jaipur,46-60,1665,Minimal KYC,2021-11-21
USR04472,Advaith Sibal,Lucknow,60+,1244,Minimal KYC,2023-01-16
USR04473,Aditya Walla,Kanpur,26-35,682,Full KYC,2024-07-31
USR04474,Aashi Bora,Hyderabad,26-35,650,Full KYC,2024-09-01
USR04475,Shivansh Bala,Bhopal,46-60,1353,Non-KYC,2022-09-29
USR04476,Nimrat Deshpande,Pune,60+,446,Full KYC,2025-03-24
USR04477,Suhani Parsa,Ahmedabad,18-25,1808,Minimal KYC,2021-07-01
USR04478,Faraj Choudhury,Bhopal,36-45,1575,Full KYC,2022-02-19
USR04479,Idika Dash,Bhopal,60+,1030,Full KYC,2023-08-18
USR04480,Daksh Chacko,Pune,46-60,1705,Non-KYC,2021-10-12
USR04481,Vamakshi Rao,Jaipur,46-60,635,Full KYC,2024-09-16
USR04482,Eiravati Karnik,Hyderabad,18-25,258,Minimal KYC,2025-09-28
USR04483,Mugdha Pau,Kanpur,18-25,566,Minimal KYC,2024-11-24
USR04484,Sathvik Sathe,Bangalore,36-45,1064,Full KYC,2023-07-15
USR04485,Sarthak Mutti,Pune,46-60,155,Non-KYC,2026-01-09
USR04486,Ekaja Pal,Delhi,36-45,1564,Full KYC,2022-03-02
USR04487,Rishi Shah,Kolkata,26-35,657,Minimal KYC,2024-08-25
USR04488,Harshil Kata,Ahmedabad,26-35,1067,Full KYC,2023-07-12
USR04489,Amruta Ghosh,Mumbai,18-25,310,Full KYC,2025-08-07
USR04490,Zinal Banerjee,Kanpur,36-45,866,Full KYC,2024-01-29
USR04491,Meghana Dugar,Ahmedabad,18-25,1536,Full KYC,2022-03-30
USR04492,Jatin Nayar,Nagpur,36-45,550,Full KYC,2024-12-10
USR04493,Hitesh Sekhon,Nagpur,46-60,463,Minimal KYC,2025-03-07
USR04494,Jalsa Pandit,Nagpur,46-60,1439,Full KYC,2022-07-05
USR04495,Farhan Tella,Bhopal,36-45,286,Full KYC,2025-08-31
USR04496,Manthan Hayer,Surat,46-60,1398,Non-KYC,2022-08-15
USR04497,Upasna Lall,Lucknow,18-25,887,Full KYC,2024-01-08
USR04498,Robert Chopra,Chennai,60+,493,Minimal KYC,2025-02-05
USR04499,Omkaar Kibe,Lucknow,60+,1205,Full KYC,2023-02-24
USR04500,Mohammed Nath,Mumbai,36-45,1452,Full KYC,2022-06-22
USR04501,Andrew Misra,Bangalore,60+,1471,Full KYC,2022-06-03
USR04502,Parth Parikh,Mumbai,26-35,103,Full KYC,2026-03-02
USR04503,Ekani Sekhon,Chennai,46-60,526,Full KYC,2025-01-03
USR04504,Hemangini Sachar,Indore,26-35,1588,Full KYC,2022-02-06
USR04505,Maanav Chada,Chennai,26-35,1500,Full KYC,2022-05-05
USR04506,Arjun Walia,Mumbai,36-45,122,Full KYC,2026-02-11
USR04507,Tripti Nazareth,Chennai,46-60,413,Non-KYC,2025-04-26
USR04508,Sneha Basu,Surat,36-45,766,Full KYC,2024-05-08
USR04509,Liam Shetty,Mumbai,36-45,1156,Full KYC,2023-04-14
USR04510,Vrinda Shenoy,Pune,60+,1725,Full KYC,2021-09-22
USR04511,Neelima Bassi,Surat,18-25,810,Full KYC,2024-03-25
USR04512,Bhavya Pandey,Jaipur,26-35,1433,Full KYC,2022-07-11
USR04513,Ucchal Dasgupta,Kanpur,26-35,1802,Minimal KYC,2021-07-07
USR04514,Yuvraj Char,Kanpur,18-25,216,Full KYC,2025-11-09
USR04515,Jasmit Mukhopadhyay,Nagpur,26-35,807,Full KYC,2024-03-28
USR04516,Mahika Hari,Jaipur,36-45,985,Full KYC,2023-10-02
USR04517,Ayush Khanna,Bhopal,36-45,1693,Minimal KYC,2021-10-24
USR04518,Xalak Bail,Bhopal,36-45,1070,Full KYC,2023-07-09
USR04519,Jatin Cheema,Pune,36-45,1703,Full KYC,2021-10-14
USR04520,Aahana Dutt,Delhi,60+,1819,Minimal KYC,2021-06-20
USR04521,Balhaar Balay,Nagpur,36-45,1484,Full KYC,2022-05-21
USR04522,Wishi Choudhary,Bhopal,26-35,1806,Non-KYC,2021-07-03
USR04523,Yashvi Bhatnagar,Mumbai,26-35,233,Full KYC,2025-10-23
USR04524,Pallavi Mangat,Jaipur,36-45,969,Non-KYC,2023-10-18
USR04525,Devika Dalal,Chennai,46-60,1107,Full KYC,2023-06-02
USR04526,Nakul Mukherjee,Kolkata,36-45,1084,Full KYC,2023-06-25
USR04527,Bhavini Chaudhary,Indore,26-35,134,Full KYC,2026-01-30
USR04528,Umang Raman,Delhi,26-35,1549,Non-KYC,2022-03-17
USR04529,Fitan Karan,Bangalore,60+,697,Minimal KYC,2024-07-16
USR04530,Suhani Kala,Hyderabad,26-35,660,Full KYC,2024-08-22
USR04531,Hemani Tailor,Kanpur,60+,328,Full KYC,2025-07-20
USR04532,Abeer Chatterjee,Nagpur,60+,130,Non-KYC,2026-02-03
USR04533,Wriddhish Pai,Bhopal,60+,865,Full KYC,2024-01-30
USR04534,Jagdish Devi,Lucknow,60+,1796,Minimal KYC,2021-07-13
USR04535,Maya Viswanathan,Lucknow,18-25,121,Full KYC,2026-02-12
USR04536,Abha Buch,Kolkata,46-60,138,Full KYC,2026-01-26
USR04537,Dominic Zacharia,Indore,18-25,1488,Full KYC,2022-05-17
USR04538,Theodore Brar,Delhi,26-35,1275,Minimal KYC,2022-12-16
USR04539,Anay Karan,Indore,18-25,307,Full KYC,2025-08-10
USR04540,Ridhi Wable,Ahmedabad,36-45,1627,Full KYC,2021-12-29
USR04541,Aarini Peri,Pune,36-45,495,Full KYC,2025-02-03
USR04542,Ekantika Thakur,Bangalore,46-60,1655,Full KYC,2021-12-01
USR04543,Teerth Wadhwa,Indore,60+,59,Full KYC,2026-04-15
USR04544,Dev Chander,Jaipur,36-45,1341,Full KYC,2022-10-11
USR04545,Mohini Baral,Bangalore,36-45,776,Minimal KYC,2024-04-28
USR04546,Harshil Raj,Mumbai,18-25,934,Full KYC,2023-11-22
USR04547,Vivaan Jha,Hyderabad,26-35,160,Minimal KYC,2026-01-04
USR04548,Sai Atwal,Bhopal,26-35,818,Minimal KYC,2024-03-17
USR04549,Victor Saran,Lucknow,26-35,209,Full KYC,2025-11-16
USR04550,Yash Sundaram,Pune,26-35,1216,Full KYC,2023-02-13
USR04551,Adweta Munshi,Hyderabad,26-35,1149,Full KYC,2023-04-21
USR04552,Pahal Lala,Delhi,46-60,394,Full KYC,2025-05-15
USR04553,Udyati Narain,Lucknow,18-25,829,Minimal KYC,2024-03-06
USR04554,Jeremiah Shukla,Delhi,18-25,1278,Full KYC,2022-12-13
USR04555,Ishwar Dugar,Kanpur,46-60,1010,Minimal KYC,2023-09-07
USR04556,Wishi Sastry,Kanpur,46-60,221,Full KYC,2025-11-04
USR04557,Oviya Ratti,Mumbai,26-35,688,Full KYC,2024-07-25
USR04558,Urvi Bhatia,Delhi,18-25,812,Minimal KYC,2024-03-23
USR04559,Ekaja Sur,Kanpur,60+,614,Full KYC,2024-10-07
USR04560,Viraj Shere,Nagpur,18-25,895,Full KYC,2023-12-31
USR04561,Chameli Dhaliwal,Ahmedabad,18-25,1263,Full KYC,2022-12-28
USR04562,Hredhaan Borde,Indore,36-45,1044,Full KYC,2023-08-04
USR04563,Bahadurjit Dada,Mumbai,18-25,1688,Full KYC,2021-10-29
USR04564,Daniel Bajwa,Pune,18-25,1752,Full KYC,2021-08-26
USR04565,Manbir Vasa,Kanpur,18-25,889,Full KYC,2024-01-06
USR04566,Nimrat Grewal,Kanpur,18-25,1306,Full KYC,2022-11-15
USR04567,Damini Sant,Indore,60+,1129,Full KYC,2023-05-11
USR04568,Maanav Babu,Hyderabad,60+,178,Minimal KYC,2025-12-17
USR04569,Jack Mangal,Indore,26-35,1264,Full KYC,2022-12-27
USR04570,Indali Batra,Bangalore,36-45,1738,Non-KYC,2021-09-09
USR04571,Ishita Hari,Mumbai,18-25,405,Full KYC,2025-05-04
USR04572,Harsh Sani,Bangalore,36-45,385,Full KYC,2025-05-24
USR04573,Manbir Salvi,Nagpur,36-45,1326,Non-KYC,2022-10-26
USR04574,Aishani Chaudry,Chennai,26-35,1034,Minimal KYC,2023-08-14
USR04575,Riya Goswami,Bhopal,60+,1402,Full KYC,2022-08-11
USR04576,Oni Edwin,Kanpur,60+,1462,Non-KYC,2022-06-12
USR04577,Gaurangi Prabhu,Hyderabad,60+,1164,Full KYC,2023-04-06
USR04578,Quincy Sura,Nagpur,18-25,1142,Full KYC,2023-04-28
USR04579,Urishilla Deol,Delhi,60+,823,Non-KYC,2024-03-12
USR04580,Agastya Dyal,Kanpur,18-25,568,Full KYC,2024-11-22
USR04581,Balvan Sagar,Jaipur,26-35,1747,Minimal KYC,2021-08-31
USR04582,Sneha Thakkar,Lucknow,26-35,1293,Minimal KYC,2022-11-28
USR04583,Tejas Kara,Pune,26-35,1556,Full KYC,2022-03-10
USR04584,Nimrat Dhawan,Indore,60+,706,Minimal KYC,2024-07-07
USR04585,Unnati Viswanathan,Mumbai,18-25,1573,Full KYC,2022-02-21
USR04586,Yagnesh Vasa,Indore,26-35,1392,Full KYC,2022-08-21
USR04587,Ryan Bala,Indore,60+,1015,Minimal KYC,2023-09-02
USR04588,Prisha Dhar,Bhopal,46-60,1667,Full KYC,2021-11-19
USR04589,Gunbir Nadig,Chennai,60+,1222,Full KYC,2023-02-07
USR04590,Kevin Divan,Bangalore,46-60,1314,Full KYC,2022-11-07
USR04591,Faris Acharya,Surat,18-25,1252,Minimal KYC,2023-01-08
USR04592,Yadavi Pandit,Bangalore,36-45,1745,Minimal KYC,2021-09-02
USR04593,Reyansh Varughese,Kolkata,46-60,1525,Non-KYC,2022-04-10
USR04594,Ekaraj Chacko,Hyderabad,60+,1076,Full KYC,2023-07-03
USR04595,Pooja Sibal,Hyderabad,46-60,325,Minimal KYC,2025-07-23
USR04596,Zarna Vala,Delhi,36-45,710,Full KYC,2024-07-03
USR04597,Mitesh Wali,Delhi,46-60,232,Full KYC,2025-10-24
USR04598,Kabir De,Delhi,60+,273,Full KYC,2025-09-13
USR04599,Aahana Prasad,Bangalore,46-60,1100,Non-KYC,2023-06-09
USR04600,Faraj Keer,Kanpur,36-45,1675,Full KYC,2021-11-11
USR04601,Chaitaly Dugar,Lucknow,36-45,1433,Full KYC,2022-07-11
USR04602,Nisha Borde,Jaipur,18-25,1395,Full KYC,2022-08-18
USR04603,Henry Narain,Delhi,36-45,1274,Minimal KYC,2022-12-17
USR04604,Maya Chaudhary,Ahmedabad,18-25,1678,Non-KYC,2021-11-08
USR04605,Amrita Grover,Kolkata,36-45,303,Full KYC,2025-08-14
USR04606,Logan Sidhu,Ahmedabad,60+,1668,Full KYC,2021-11-18
USR04607,Zarna Contractor,Lucknow,36-45,1382,Minimal KYC,2022-08-31
USR04608,Pranit Rattan,Surat,46-60,1721,Full KYC,2021-09-26
USR04609,Orinder Sankaran,Hyderabad,60+,928,Minimal KYC,2023-11-28
USR04610,Vasatika Pau,Kolkata,36-45,811,Minimal KYC,2024-03-24
USR04611,Balvan Krishna,Bhopal,46-60,940,Non-KYC,2023-11-16
USR04612,Reyansh Kohli,Hyderabad,18-25,1771,Non-KYC,2021-08-07
USR04613,Nachiket Jhaveri,Indore,46-60,1764,Full KYC,2021-08-14
USR04614,Radhika Bora,Surat,36-45,1720,Minimal KYC,2021-09-27
USR04615,Tarak Pathak,Bangalore,18-25,763,Minimal KYC,2024-05-11
USR04616,Meghana Iyengar,Surat,46-60,988,Full KYC,2023-09-29
USR04617,Jyoti Soni,Surat,18-25,1118,Minimal KYC,2023-05-22
USR04618,Kashvi Venkatesh,Kolkata,46-60,1210,Full KYC,2023-02-19
USR04619,Lila Anand,Jaipur,18-25,776,Full KYC,2024-04-28
USR04620,Wridesh Sathe,Delhi,26-35,424,Full KYC,2025-04-15
USR04621,Ekani Dalal,Kolkata,46-60,1627,Full KYC,2021-12-29
USR04622,Veda Savant,Lucknow,60+,1621,Full KYC,2022-01-04
USR04623,Naksh Garg,Delhi,26-35,269,Non-KYC,2025-09-17
USR04624,Udant Choudhury,Delhi,36-45,1318,Full KYC,2022-11-03
USR04625,Kevin Kashyap,Hyderabad,36-45,99,Minimal KYC,2026-03-06
USR04626,Samesh Goswami,Hyderabad,60+,227,Full KYC,2025-10-29
USR04627,Yasti Dhingra,Bhopal,46-60,597,Minimal KYC,2024-10-24
USR04628,Vrishti Bains,Delhi,26-35,834,Full KYC,2024-03-01
USR04629,Damyanti Kamdar,Bhopal,46-60,911,Full KYC,2023-12-15
USR04630,Neelima Rajagopal,Lucknow,46-60,669,Full KYC,2024-08-13
USR04631,Jonathan Thakur,Pune,60+,354,Full KYC,2025-06-24
USR04632,Geetika Uppal,Nagpur,36-45,317,Full KYC,2025-07-31
USR04633,Ethan Kala,Kanpur,46-60,996,Full KYC,2023-09-21
USR04634,Yadavi Palla,Chennai,46-60,743,Minimal KYC,2024-05-31
USR04635,Krishna Deshmukh,Surat,60+,955,Full KYC,2023-11-01
USR04636,Naksh Bose,Kolkata,46-60,1450,Minimal KYC,2022-06-24
USR04637,Sara Kade,Jaipur,36-45,268,Minimal KYC,2025-09-18
USR04638,Agastya Lanka,Bangalore,46-60,54,Full KYC,2026-04-20
USR04639,Rayaan Savant,Delhi,18-25,1624,Minimal KYC,2022-01-01
USR04640,Libni Wali,Pune,46-60,386,Full KYC,2025-05-23
USR04641,Forum Dubey,Ahmedabad,26-35,1211,Minimal KYC,2023-02-18
USR04642,Zarna Vala,Surat,26-35,1101,Full KYC,2023-06-08
USR04643,Yahvi Minhas,Mumbai,18-25,1484,Full KYC,2022-05-21
USR04644,Varsha More,Lucknow,18-25,297,Minimal KYC,2025-08-20
USR04645,Max Warrior,Bhopal,18-25,931,Full KYC,2023-11-25
USR04646,Ishita Chakraborty,Ahmedabad,18-25,822,Full KYC,2024-03-13
USR04647,Chandresh Sule,Bangalore,46-60,519,Non-KYC,2025-01-10
USR04648,Bhavika Mand,Nagpur,36-45,78,Minimal KYC,2026-03-27
USR04649,Frederick Balasubramanian,Bangalore,36-45,442,Non-KYC,2025-03-28
USR04650,Warda Badal,Nagpur,60+,1198,Full KYC,2023-03-03
USR04651,Aarna Bali,Delhi,18-25,449,Full KYC,2025-03-21
USR04652,Sai Mohan,Surat,60+,1614,Full KYC,2022-01-11
USR04653,Chandresh Srinivas,Kanpur,46-60,945,Full KYC,2023-11-11
USR04654,Vihaan Dhar,Kanpur,46-60,1608,Full KYC,2022-01-17
USR04655,Chanakya Prabhakar,Hyderabad,36-45,993,Full KYC,2023-09-24
USR04656,Victor Sabharwal,Surat,46-60,1346,Non-KYC,2022-10-06
USR04657,Zansi Narayanan,Ahmedabad,60+,1324,Minimal KYC,2022-10-28
USR04658,George Sura,Pune,60+,168,Full KYC,2025-12-27
USR04659,Mitesh Loyal,Chennai,60+,259,Minimal KYC,2025-09-27
USR04660,Bhavna Grover,Jaipur,18-25,1757,Full KYC,2021-08-21
USR04661,Ati Hayre,Kanpur,18-25,1659,Full KYC,2021-11-27
USR04662,Vidhi Sarna,Kolkata,18-25,117,Non-KYC,2026-02-16
USR04663,Henry Kashyap,Kolkata,46-60,1779,Full KYC,2021-07-30
USR04664,Chatresh Varkey,Chennai,46-60,1435,Full KYC,2022-07-09
USR04665,Christopher Bahl,Ahmedabad,46-60,1626,Full KYC,2021-12-30
USR04666,Darsh Samra,Mumbai,18-25,568,Minimal KYC,2024-11-22
USR04667,Yashasvi Thakkar,Bangalore,60+,90,Minimal KYC,2026-03-15
USR04668,Dev Agrawal,Surat,36-45,1272,Full KYC,2022-12-19
USR04669,Nitara Dass,Indore,26-35,1468,Full KYC,2022-06-06
USR04670,Gayathri Gill,Ahmedabad,46-60,1030,Full KYC,2023-08-18
USR04671,Warinder Deo,Bangalore,36-45,1792,Full KYC,2021-07-17
USR04672,Kiaan Mannan,Lucknow,46-60,587,Non-KYC,2024-11-03
USR04673,Arin Bava,Ahmedabad,18-25,1133,Full KYC,2023-05-07
USR04674,Andrew Sarin,Nagpur,46-60,1016,Full KYC,2023-09-01
USR04675,Darpan Borah,Surat,60+,502,Full KYC,2025-01-27
USR04676,Ayushman Jha,Surat,60+,141,Full KYC,2026-01-23
USR04677,Kavya Ghosh,Nagpur,46-60,1684,Full KYC,2021-11-02
USR04678,Nachiket Sem,Ahmedabad,60+,522,Full KYC,2025-01-07
USR04679,Aarna Varghese,Bhopal,26-35,1792,Full KYC,2021-07-17
USR04680,Dayamai Chand,Jaipur,18-25,1459,Minimal KYC,2022-06-15
USR04681,Dakshesh Pradhan,Kolkata,36-45,909,Non-KYC,2023-12-17
USR04682,Bina Saini,Ahmedabad,60+,1602,Full KYC,2022-01-23
USR04683,Samaksh Yohannan,Kolkata,60+,1600,Full KYC,2022-01-25
USR04684,Falak Srivastava,Surat,36-45,365,Non-KYC,2025-06-13
USR04685,Pranav Zacharia,Kanpur,36-45,1793,Minimal KYC,2021-07-16
USR04686,Alka Sunder,Chennai,18-25,110,Non-KYC,2026-02-23
USR04687,Yash Seth,Mumbai,60+,691,Minimal KYC,2024-07-22
USR04688,William Raman,Mumbai,26-35,92,Minimal KYC,2026-03-13
USR04689,Chakradhar Ramachandran,Bhopal,36-45,478,Minimal KYC,2025-02-20
USR04690,Abdul Panchal,Chennai,60+,1480,Minimal KYC,2022-05-25
USR04691,Matthew Varghese,Mumbai,36-45,709,Full KYC,2024-07-04
USR04692,Nakul Atwal,Kolkata,18-25,1702,Full KYC,2021-10-15
USR04693,Yatin Chahal,Kolkata,36-45,1242,Full KYC,2023-01-18
USR04694,Amol Yogi,Chennai,46-60,408,Minimal KYC,2025-05-01
USR04695,Yash Balasubramanian,Chennai,18-25,393,Full KYC,2025-05-16
USR04696,Nathan Subramaniam,Surat,26-35,667,Full KYC,2024-08-15
USR04697,Ishanvi Nigam,Hyderabad,26-35,366,Full KYC,2025-06-12
USR04698,Watika Virk,Surat,36-45,224,Full KYC,2025-11-01
USR04699,Adya Butala,Nagpur,18-25,682,Full KYC,2024-07-31
USR04700,Brinda Basak,Indore,18-25,934,Minimal KYC,2023-11-22
USR04701,Chandresh Yogi,Bhopal,36-45,595,Full KYC,2024-10-26
USR04702,Priya Bhavsar,Delhi,36-45,602,Full KYC,2024-10-19
USR04703,Charles Garde,Bangalore,18-25,1231,Full KYC,2023-01-29
USR04704,Mahika Palan,Jaipur,36-45,1596,Full KYC,2022-01-29
USR04705,Warhi Chopra,Mumbai,46-60,1133,Full KYC,2023-05-07
USR04706,Damyanti Sachdev,Surat,46-60,795,Full KYC,2024-04-09
USR04707,Elijah Karpe,Nagpur,60+,925,Full KYC,2023-12-01
USR04708,Xiti Dada,Indore,46-60,717,Minimal KYC,2024-06-26
USR04709,Zinal Chadha,Pune,18-25,76,Full KYC,2026-03-29
USR04710,Samuel Prabhakar,Lucknow,46-60,648,Minimal KYC,2024-09-03
USR04711,Chatresh Minhas,Nagpur,18-25,152,Full KYC,2026-01-12
USR04712,Jai Chakraborty,Chennai,46-60,1672,Full KYC,2021-11-14
USR04713,Jeevika Nagarajan,Nagpur,46-60,1615,Full KYC,2022-01-10
USR04714,Abha Dalal,Chennai,60+,52,Full KYC,2026-04-22
USR04715,Rehaan Ramakrishnan,Delhi,46-60,795,Full KYC,2024-04-09
USR04716,Ayaan Mand,Delhi,26-35,1025,Full KYC,2023-08-23
USR04717,Vaishnavi Chahal,Chennai,46-60,1824,Non-KYC,2021-06-15
USR04718,Yochana Chaudhari,Jaipur,36-45,1236,Full KYC,2023-01-24
USR04719,Vansha Purohit,Bangalore,60+,964,Full KYC,2023-10-23
USR04720,Neha Basu,Pune,36-45,340,Full KYC,2025-07-08
USR04721,Wakeeta Kannan,Kolkata,26-35,286,Minimal KYC,2025-08-31
USR04722,Amara Savant,Ahmedabad,18-25,1586,Minimal KYC,2022-02-08
USR04723,Anusha Datta,Bhopal,60+,1224,Full KYC,2023-02-05
USR04724,Arunima Garde,Hyderabad,36-45,1678,Full KYC,2021-11-08
USR04725,Urvashi Chatterjee,Pune,18-25,807,Full KYC,2024-03-28
USR04726,Warjas Vora,Pune,60+,1004,Minimal KYC,2023-09-13
USR04727,Irya Dhar,Kolkata,26-35,1559,Minimal KYC,2022-03-07
USR04728,Azaan Upadhyay,Nagpur,18-25,1681,Full KYC,2021-11-05
USR04729,Ekaja Bhatt,Lucknow,60+,1313,Full KYC,2022-11-08
USR04730,Wriddhish Reddy,Delhi,60+,649,Full KYC,2024-09-02
USR04731,Hema Lal,Chennai,36-45,1740,Minimal KYC,2021-09-07
USR04732,Ganga Dalal,Delhi,60+,1076,Full KYC,2023-07-03
USR04733,Neha Varughese,Kanpur,60+,320,Full KYC,2025-07-28
USR04734,Ikshita Sankar,Ahmedabad,46-60,215,Full KYC,2025-11-10
USR04735,Yash Shukla,Hyderabad,36-45,521,Minimal KYC,2025-01-08
USR04736,Daksh Bath,Kanpur,18-25,1120,Full KYC,2023-05-20
USR04737,Vedant Bhatt,Surat,36-45,314,Full KYC,2025-08-03
